reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
49,60,89,8,2,58,4,79.1414598999545,,79.12809419981204,79.1414598999545,80.14150249981321,80.14150249981321,80.14150249981321,80.54360009985976,t,0.3924693001899868,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
67,75,119,8,3,59,5,80.55785939982161,,80.54462699987926,80.55785939982161,81.55808319989592,81.55808319989592,81.55808319989592,82.2434008999262,t,0.6820950000546873,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
15,35,13,8,4,60,1,82.25790369999595,,82.24455229984596,82.25790369999595,83.25793369999155,83.25793369999155,83.25793369999155,83.50976169994101,t,0.2433567000553012,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
11,30,7,8,5,61,0,83.5242671999149,,83.51084969984367,83.5242671999149,84.52457409980707,84.52457409980707,84.52457409980707,84.85907160001807,l,0.32565509993582964,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
27,50,21,8,6,62,2,84.87413339992054,,84.86011939984746,84.87413339992054,85.8745458999183,85.8745458999183,85.8745458999183,86.32633770001121,l,0.4401875000912696,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
15,35,13,9,0,63,1,86.34044189983979,,86.32741939998232,86.34044189983979,87.34042049990967,87.34042049990967,87.34042049990967,87.57531489990652,t,0.22031609993427992,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
11,30,7,9,1,64,0,87.5904457999859,,87.57628119993024,87.5904457999859,88.59048099978827,88.59048099978827,88.59048099978827,88.70932059991173,l,0.11581870005466044,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
78,80,162,9,2,65,6,88.72383319982328,,88.71049480000511,88.72383319982328,89.72360309981741,89.72360309981741,89.72360309981741,90.00871239998378,l,0.27552319993264973,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
27,50,21,9,3,66,2,90.0234397999011,,90.00961819989607,90.0234397999011,91.02367319981568,91.02367319981568,91.02367319981568,91.22550980001688,l,0.19896589987911284,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
40,55,62,9,4,67,3,91.2398260999471,,91.22642069985159,91.2398260999471,92.23997619980946,92.23997619980946,92.23997619980946,92.54161029984243,t,0.29319019988179207,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
49,60,89,9,5,68,4,92.55653059994802,,92.54259259998798,92.55653059994802,93.55652799992822,93.55652799992822,93.55652799992822,93.8951659000013,t,0.3339771998580545,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
67,75,119,9,6,69,5,93.90706150000915,,93.8960470999591,93.90706150000915,94.90635439986363,94.90635439986363,94.90635439986363,95.44144279998727,t,0.5296229000668973,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
40,55,62,10,0,70,3,95.45608249981888,,95.44264799985103,95.45608249981888,96.45616959990002,96.45616959990002,96.45616959990002,96.69081919989549,l,0.22548310016281903,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
67,75,119,10,1,71,5,96.70595609978773,,96.6921188000124,96.70595609978773,97.70607329998165,97.70607329998165,97.70607329998165,98.1573236999102,l,0.4345960000064224,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
11,30,7,10,2,72,0,98.17237199982628,,98.15830429992639,98.17237199982628,99.17246989998966,99.17246989998966,99.17246989998966,99.57401919993572,l,0.3975875999312848,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
78,80,162,10,3,73,6,99.58888629986905,,99.57487619994208,99.58888629986905,100.5886196999345,100.5886196999345,100.5886196999345,101.50764139997773,t,0.9145853999070823,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
49,60,89,10,4,74,4,101.52186779980548,,101.50866309995763,101.52186779980548,102.52201279997826,102.52201279997826,102.52201279997826,102.69009789987467,l,0.15161900012753904,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
27,50,21,10,5,75,2,102.70536319981329,,102.69110579998232,102.70536319981329,103.70524889999069,103.70524889999069,103.70524889999069,103.93988949991763,t,0.228633499937132,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
15,35,13,10,6,76,1,103.95499879983254,,103.9406328999903,103.95499879983254,104.955042099813,104.955042099813,104.955042099813,105.47350519988686,t,0.5067753000184894,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
67,75,119,11,0,77,5,105.48802279983647,,105.4747081999667,105.48802279983647,106.48810349986888,106.48810349986888,106.48810349986888,106.87213469995186,l,0.37442100001499057,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
27,50,21,11,1,78,2,106.88784929993562,,106.8727241999004,106.88784929993562,107.88795499992557,107.88795499992557,107.88795499992557,108.05646989983507,l,0.16304120002314448,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
11,30,7,11,2,79,0,108.07099619996734,,108.05735579994507,108.07099619996734,109.07091109990142,109.07091109990142,109.07091109990142,109.40626429999247,t,0.3236493000295013,None,127943,001,2024-11-15_11h33.05.297,delay discounting experiment,2024.1.5,None,2024-11-15 11h33.09.570532 +0530,
